"C","mxch","qss","diam","maxtl","meantl","medtl","sdtl","par"
"0.12",3,0.962,1,2.33333333333333,1.64166666666667,1.75,0.600989410559736,"5/-1"
"0.12",3,0.997,2,2.44444444444445,1.37777777777778,1,0.617974921914495,"5/-1"
"0.12",3,0.987,2,2.66666666666667,1.6,1.5,0.662952617341169,"5/-1"
"0.12",3,1,2,2.46428571428571,1.33571428571428,1,0.596949919464945,"5/-1"
"0.12",3,0.971,2,3.11538461538461,1.53461538461539,1,0.753351049694806,"5/-1"
"0.12",3,0.993,3,4.48888888888889,1.99333333333333,1.5,1.24316733410114,"5/-1"
"0.12",3,1,2,2.5,1.35,1,0.579750904364203,"5/-1"
"0.12",3,0.908,2,2.99999999999999,1.725,1.5,0.803205384001431,"5/-1"
"0.12",3,0.769,2,2.57407407407407,1.80185185185185,2,0.610708808844131,"5/-1"
"0.12",3,1,3,4,1.6,1,1.07496769977314,"5/-1"
"0.12",3,0.279,4,16.6666666666666,10.35,11.0833333333333,5.85601410812574,"5/-1"
"0.12",3,1,2,2.5,0.950000000000001,1,0.875066135066797,"5/-1"
"0.12",3,1,3,3.5,1.71666666666667,1.5,0.864420165325996,"5/-1"
"0.12",3,0.997,2,6.00000000000002,3.25999999999999,2.89999999999999,2.41302023751702,"5/-1"
"0.12",3,0.812,3,2.75000000000001,1.75,1.50000000000001,0.816496580927727,"5/-5"
"0.12",3,0.559,1,2.33333333333333,1.64166666666667,1.75,0.600989410559736,"5/-5"
"0.12",3,0.936,2,2.44444444444445,1.37777777777778,1,0.617974921914495,"5/-5"
"0.12",3,0.868,2,2.66666666666667,1.6,1.5,0.662952617341169,"5/-5"
"0.12",3,0.976,2,2.46428571428571,1.33571428571428,1,0.596949919464945,"5/-5"
"0.12",3,0.656,2,3.11538461538461,1.53461538461539,1,0.753351049694806,"5/-5"
"0.12",3,0.925,3,4.48888888888889,1.99333333333333,1.5,1.24316733410114,"5/-5"
"0.12",3,1,2,2.5,1.35,1,0.579750904364203,"5/-5"
"0.12",3,0.723,2,2.99999999999999,1.725,1.5,0.803205384001431,"5/-5"
"0.12",3,0.578,2,2.57407407407407,1.80185185185185,2,0.610708808844131,"5/-5"
"0.12",3,1,3,4,1.6,1,1.07496769977314,"5/-5"
"0.12",3,0.821,4,16.6666666666666,10.35,11.0833333333333,5.85601410812574,"5/-5"
"0.12",3,1,2,2.5,0.950000000000001,1,0.875066135066797,"5/-5"
"0.12",3,0.978,3,3.5,1.71666666666667,1.5,0.864420165325996,"5/-5"
"0.12",3,0.938,2,6.00000000000002,3.25999999999999,2.89999999999999,2.41302023751702,"5/-5"
"0.12",3,0.686,3,2.75000000000001,1.75,1.50000000000001,0.816496580927727,"5/-10"
"0.12",3,0.328,1,2.33333333333333,1.64166666666667,1.75,0.600989410559736,"5/-10"
"0.12",3,0.824,2,2.44444444444445,1.37777777777778,1,0.617974921914495,"5/-10"
"0.12",3,0.67,2,2.66666666666667,1.6,1.5,0.662952617341169,"5/-10"
"0.12",3,0.88,2,2.46428571428571,1.33571428571428,1,0.596949919464945,"5/-10"
"0.12",3,0.388,2,3.11538461538461,1.53461538461539,1,0.753351049694806,"5/-10"
"0.12",3,0.732,3,4.48888888888889,1.99333333333333,1.5,1.24316733410114,"5/-10"
"0.12",3,1,2,2.5,1.35,1,0.579750904364203,"5/-10"
"0.12",3,0.452,2,2.99999999999999,1.725,1.5,0.803205384001431,"5/-10"
"0.12",3,0.262,2,2.57407407407407,1.80185185185185,2,0.610708808844131,"5/-10"
"0.12",3,1,3,4,1.6,1,1.07496769977314,"5/-10"
"0.12",3,0.324,4,16.6666666666666,10.35,11.0833333333333,5.85601410812574,"5/-10"
"0.12",3,1,2,2.5,0.950000000000001,1,0.875066135066797,"5/-10"
"0.12",3,0.883,3,3.5,1.71666666666667,1.5,0.864420165325996,"5/-10"
"0.12",3,0.79,2,6.00000000000002,3.25999999999999,2.89999999999999,2.41302023751702,"5/-10"
"0.12",3,1,3,2.75000000000001,1.75,1.50000000000001,0.816496580927727,"1/-1"
"0.12",3,1,1,2.33333333333333,1.64166666666667,1.75,0.600989410559736,"1/-1"
"0.12",3,1,2,2.44444444444445,1.37777777777778,1,0.617974921914495,"1/-1"
"0.12",3,1,2,2.66666666666667,1.6,1.5,0.662952617341169,"1/-1"
"0.12",3,1,2,2.46428571428571,1.33571428571428,1,0.596949919464945,"1/-1"
"0.12",3,1,2,3.11538461538461,1.53461538461539,1,0.753351049694806,"1/-1"
"0.12",3,1,3,4.48888888888889,1.99333333333333,1.5,1.24316733410114,"1/-1"
"0.12",3,1,2,2.5,1.35,1,0.579750904364203,"1/-1"
"0.12",3,1,2,2.99999999999999,1.725,1.5,0.803205384001431,"1/-1"
"0.12",3,1,2,2.57407407407407,1.80185185185185,2,0.610708808844131,"1/-1"
"0.12",3,1,3,4,1.6,1,1.07496769977314,"1/-1"
"0.12",3,1,4,16.6666666666666,10.35,11.0833333333333,5.85601410812574,"1/-1"
"0.12",3,1,2,2.5,0.950000000000001,1,0.875066135066797,"1/-1"
"0.12",3,1,3,3.5,1.71666666666667,1.5,0.864420165325996,"1/-1"
"0.12",3,1,2,6.00000000000002,3.25999999999999,2.89999999999999,2.41302023751702,"1/-1"
"0.12",3,0.936,3,2.75000000000001,1.75,1.50000000000001,0.816496580927727,"1/-5"
"0.12",3,0.738,1,2.33333333333333,1.64166666666667,1.75,0.600989410559736,"1/-5"
"0.12",3,0.918,2,2.44444444444445,1.37777777777778,1,0.617974921914495,"1/-5"
"0.12",3,0.979,2,2.66666666666667,1.6,1.5,0.662952617341169,"1/-5"
"0.12",3,0.962,2,2.46428571428571,1.33571428571428,1,0.596949919464945,"1/-5"
"0.12",3,0.618,2,3.11538461538461,1.53461538461539,1,0.753351049694806,"1/-5"
"0.12",3,0.945,3,4.48888888888889,1.99333333333333,1.5,1.24316733410114,"1/-5"
"0.12",3,1,2,2.5,1.35,1,0.579750904364203,"1/-5"
"0.12",3,0.861,2,2.99999999999999,1.725,1.5,0.803205384001431,"1/-5"
"0.12",3,0.599,2,2.57407407407407,1.80185185185185,2,0.610708808844131,"1/-5"
"0.12",3,1,3,4,1.6,1,1.07496769977314,"1/-5"
"0.12",3,0.465,4,16.6666666666666,10.35,11.0833333333333,5.85601410812574,"1/-5"
"0.12",3,1,2,2.5,0.950000000000001,1,0.875066135066797,"1/-5"
"0.12",3,0.967,3,3.5,1.71666666666667,1.5,0.864420165325996,"1/-5"
"0.12",3,0.952,2,6.00000000000002,3.25999999999999,2.89999999999999,2.41302023751702,"1/-5"
"0.12",3,0.667,3,2.75000000000001,1.75,1.50000000000001,0.816496580927727,"1/-10"
"0.12",3,0.357,1,2.33333333333333,1.64166666666667,1.75,0.600989410559736,"1/-10"
"0.12",3,0.766,2,2.44444444444445,1.37777777777778,1,0.617974921914495,"1/-10"
"0.12",3,0.759,2,2.66666666666667,1.6,1.5,0.662952617341169,"1/-10"
"0.12",3,0.856,2,2.46428571428571,1.33571428571428,1,0.596949919464945,"1/-10"
"0.12",3,0.293,2,3.11538461538461,1.53461538461539,1,0.753351049694806,"1/-10"
"0.12",3,0.749,3,4.48888888888889,1.99333333333333,1.5,1.24316733410114,"1/-10"
"0.12",3,1,2,2.5,1.35,1,0.579750904364203,"1/-10"
"0.12",3,0.576,2,2.99999999999999,1.725,1.5,0.803205384001431,"1/-10"
"0.12",3,0.173,2,2.57407407407407,1.80185185185185,2,0.610708808844131,"1/-10"
"0.12",3,1,3,4,1.6,1,1.07496769977314,"1/-10"
"0.12",3,0.058,4,16.6666666666666,10.35,11.0833333333333,5.85601410812574,"1/-10"
"0.12",3,1,2,2.5,0.950000000000001,1,0.875066135066797,"1/-10"
"0.12",3,0.904,3,3.5,1.71666666666667,1.5,0.864420165325996,"1/-10"
"0.12",3,0.773,2,6.00000000000002,3.25999999999999,2.89999999999999,2.41302023751702,"1/-10"
"0.12",4,0.629,4,4,2,1.5,1.15470053837925,"10/-1"
"0.12",4,0.68,2,3.5,2.225,2.5,0.960685519130307,"10/-1"
"0.12",4,0.909,3,2.5,1.425,1,0.601502747753953,"10/-1"
"0.12",4,0.917,2,2.25,1.59583333333333,1.75,0.547881019119217,"10/-1"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"10/-1"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"10/-1"
"0.12",4,0.017,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"10/-1"
"0.12",4,0.992,1,2,1.3,1,0.483045891539647,"10/-1"
"0.12",4,0.836,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"10/-1"
"0.12",4,0.914,2,3.25,1.94166666666667,2,0.808948792043198,"10/-1"
"0.12",4,0.303,3,4,2,1,1.35400640077266,"10/-1"
"0.12",4,0.839,3,3.25,1.725,1.875,0.740213933040081,"10/-1"
"0.12",4,0.311,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"10/-1"
"0.12",4,0.909,2,2,1.3,1,0.483045891539647,"10/-1"
"0.12",4,0.823,3,3,1.6,1,0.80966385343274,"10/-1"
"0.12",4,0.775,4,4,2,1.5,1.15470053837925,"10/-5"
"0.12",4,0.522,2,3.5,2.225,2.5,0.960685519130307,"10/-5"
"0.12",4,0.759,3,2.5,1.425,1,0.601502747753953,"10/-5"
"0.12",4,0.844,2,2.25,1.59583333333333,1.75,0.547881019119217,"10/-5"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"10/-5"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"10/-5"
"0.12",4,0.075,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"10/-5"
"0.12",4,0.945,1,2,1.3,1,0.483045891539647,"10/-5"
"0.12",4,0.67,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"10/-5"
"0.12",4,0.839,2,3.25,1.94166666666667,2,0.808948792043198,"10/-5"
"0.12",4,0.594,3,4,2,1,1.35400640077266,"10/-5"
"0.12",4,0.727,3,3.25,1.725,1.875,0.740213933040081,"10/-5"
"0.12",4,0.426,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"10/-5"
"0.12",4,0.858,2,2,1.3,1,0.483045891539647,"10/-5"
"0.12",4,0.714,3,3,1.6,1,0.80966385343274,"10/-5"
"0.12",4,0.757,4,4,2,1.5,1.15470053837925,"10/-10"
"0.12",4,0.315,2,3.5,2.225,2.5,0.960685519130307,"10/-10"
"0.12",4,0.644,3,2.5,1.425,1,0.601502747753953,"10/-10"
"0.12",4,0.784,2,2.25,1.59583333333333,1.75,0.547881019119217,"10/-10"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"10/-10"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"10/-10"
"0.12",4,0.034,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"10/-10"
"0.12",4,0.893,1,2,1.3,1,0.483045891539647,"10/-10"
"0.12",4,0.507,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"10/-10"
"0.12",4,0.698,2,3.25,1.94166666666667,2,0.808948792043198,"10/-10"
"0.12",4,0.64,3,4,2,1,1.35400640077266,"10/-10"
"0.12",4,0.617,3,3.25,1.725,1.875,0.740213933040081,"10/-10"
"0.12",4,0.297,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"10/-10"
"0.12",4,0.732,2,2,1.3,1,0.483045891539647,"10/-10"
"0.12",4,0.569,3,3,1.6,1,0.80966385343274,"10/-10"
"0.12",4,0.95,4,4,2,1.5,1.15470053837925,"5/-1"
"0.12",4,0.977,2,3.5,2.225,2.5,0.960685519130307,"5/-1"
"0.12",4,0.997,3,2.5,1.425,1,0.601502747753953,"5/-1"
"0.12",4,0.997,2,2.25,1.59583333333333,1.75,0.547881019119217,"5/-1"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"5/-1"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"5/-1"
"0.12",4,0.347,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"5/-1"
"0.12",4,1,1,2,1.3,1,0.483045891539647,"5/-1"
"0.12",4,0.988,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"5/-1"
"0.12",4,0.999,2,3.25,1.94166666666667,2,0.808948792043198,"5/-1"
"0.12",4,0.726,3,4,2,1,1.35400640077266,"5/-1"
"0.12",4,0.992,3,3.25,1.725,1.875,0.740213933040081,"5/-1"
"0.12",4,0.825,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"5/-1"
"0.12",4,0.999,2,2,1.3,1,0.483045891539647,"5/-1"
"0.12",4,0.998,3,3,1.6,1,0.80966385343274,"5/-1"
"0.12",4,0.934,4,4,2,1.5,1.15470053837925,"5/-5"
"0.12",4,0.7,2,3.5,2.225,2.5,0.960685519130307,"5/-5"
"0.12",4,0.87,3,2.5,1.425,1,0.601502747753953,"5/-5"
"0.12",4,0.94,2,2.25,1.59583333333333,1.75,0.547881019119217,"5/-5"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"5/-5"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"5/-5"
"0.12",4,0.298,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"5/-5"
"0.12",4,0.969,1,2,1.3,1,0.483045891539647,"5/-5"
"0.12",4,0.842,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"5/-5"
"0.12",4,0.948,2,3.25,1.94166666666667,2,0.808948792043198,"5/-5"
"0.12",4,0.914,3,4,2,1,1.35400640077266,"5/-5"
"0.12",4,0.882,3,3.25,1.725,1.875,0.740213933040081,"5/-5"
"0.12",4,0.74,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"5/-5"
"0.12",4,0.961,2,2,1.3,1,0.483045891539647,"5/-5"
"0.12",4,0.853,3,3,1.6,1,0.80966385343274,"5/-5"
"0.12",4,0.797,4,4,2,1.5,1.15470053837925,"5/-10"
"0.12",4,0.443,2,3.5,2.225,2.5,0.960685519130307,"5/-10"
"0.12",4,0.683,3,2.5,1.425,1,0.601502747753953,"5/-10"
"0.12",4,0.863,2,2.25,1.59583333333333,1.75,0.547881019119217,"5/-10"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"5/-10"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"5/-10"
"0.12",4,0.068,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"5/-10"
"0.12",4,0.922,1,2,1.3,1,0.483045891539647,"5/-10"
"0.12",4,0.614,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"5/-10"
"0.12",4,0.802,2,3.25,1.94166666666667,2,0.808948792043198,"5/-10"
"0.12",4,0.632,3,4,2,1,1.35400640077266,"5/-10"
"0.12",4,0.687,3,3.25,1.725,1.875,0.740213933040081,"5/-10"
"0.12",4,0.392,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"5/-10"
"0.12",4,0.837,2,2,1.3,1,0.483045891539647,"5/-10"
"0.12",4,0.667,3,3,1.6,1,0.80966385343274,"5/-10"
"0.12",4,1,4,4,2,1.5,1.15470053837925,"1/-1"
"0.12",4,1,2,3.5,2.225,2.5,0.960685519130307,"1/-1"
"0.12",4,1,3,2.5,1.425,1,0.601502747753953,"1/-1"
"0.12",4,1,2,2.25,1.59583333333333,1.75,0.547881019119217,"1/-1"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"1/-1"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"1/-1"
"0.12",4,0.999,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"1/-1"
"0.12",4,1,1,2,1.3,1,0.483045891539647,"1/-1"
"0.12",4,1,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"1/-1"
"0.12",4,1,2,3.25,1.94166666666667,2,0.808948792043198,"1/-1"
"0.12",4,1,3,4,2,1,1.35400640077266,"1/-1"
"0.12",4,1,3,3.25,1.725,1.875,0.740213933040081,"1/-1"
"0.12",4,1,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"1/-1"
"0.12",4,1,2,2,1.3,1,0.483045891539647,"1/-1"
"0.12",4,1,3,3,1.6,1,0.80966385343274,"1/-1"
"0.12",4,0.936,4,4,2,1.5,1.15470053837925,"1/-5"
"0.12",4,0.698,2,3.5,2.225,2.5,0.960685519130307,"1/-5"
"0.12",4,0.87,3,2.5,1.425,1,0.601502747753953,"1/-5"
"0.12",4,0.934,2,2.25,1.59583333333333,1.75,0.547881019119217,"1/-5"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"1/-5"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"1/-5"
"0.12",4,0.335,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"1/-5"
"0.12",4,0.997,1,2,1.3,1,0.483045891539647,"1/-5"
"0.12",4,0.923,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"1/-5"
"0.12",4,0.992,2,3.25,1.94166666666667,2,0.808948792043198,"1/-5"
"0.12",4,0.738,3,4,2,1,1.35400640077266,"1/-5"
"0.12",4,0.864,3,3.25,1.725,1.875,0.740213933040081,"1/-5"
"0.12",4,0.759,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"1/-5"
"0.12",4,0.981,2,2,1.3,1,0.483045891539647,"1/-5"
"0.12",4,0.84,3,3,1.6,1,0.80966385343274,"1/-5"
"0.12",4,0.658,4,4,2,1.5,1.15470053837925,"1/-10"
"0.12",4,0.376,2,3.5,2.225,2.5,0.960685519130307,"1/-10"
"0.12",4,0.646,3,2.5,1.425,1,0.601502747753953,"1/-10"
"0.12",4,0.792,2,2.25,1.59583333333333,1.75,0.547881019119217,"1/-10"
"0.12",4,1,3,3.5,1.65,1.25,0.85146931829632,"1/-10"
"0.12",4,1,3,5.99999999999999,2.8,1.5,2.20100986922922,"1/-10"
"0.12",4,0.02,2,2.80392156862745,1.67843137254902,1.5,0.746999065536915,"1/-10"
"0.12",4,0.991,1,2,1.3,1,0.483045891539647,"1/-10"
"0.12",4,0.712,1,2.33333333333334,1.45833333333333,1,0.599961418512645,"1/-10"
"0.12",4,0.864,2,3.25,1.94166666666667,2,0.808948792043198,"1/-10"
"0.12",4,0.306,3,4,2,1,1.35400640077266,"1/-10"
"0.12",4,0.663,3,3.25,1.725,1.875,0.740213933040081,"1/-10"
"0.12",4,0.324,3,2.5925925925926,1.4962962962963,1,0.662584668031659,"1/-10"
"0.12",4,0.883,2,2,1.3,1,0.483045891539647,"1/-10"
"0.12",4,0.598,3,3,1.6,1,0.80966385343274,"1/-10"
"0.12",5,0.588,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"10/-1"
"0.12",5,0.891,2,5.5,3.35,4.00000000000001,1.88635450892279,"10/-1"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"10/-1"
"0.12",5,0.746,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"10/-1"
"0.12",5,0.149,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"10/-1"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"10/-1"
"0.12",5,0.259,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"10/-1"
"0.12",5,0.461,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"10/-1"
"0.12",5,0.716,3,4.00000000000001,2.075,1.5,1.26956904324088,"10/-1"
"0.12",5,0.738,2,2.5,1.55,1.375,0.610100173924105,"10/-1"
"0.12",5,0.933,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"10/-1"
"0.12",5,0.872,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"10/-1"
"0.12",5,0.318,2,3,1.88666666666667,2,0.83328888770364,"10/-1"
"0.12",5,0.888,2,3,1.76666666666667,1.5,0.875595035770914,"10/-1"
"0.12",5,0.941,2,3.75,1.55,1,0.977525219907679,"10/-1"
"0.12",5,0.63,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"10/-5"
"0.12",5,0.821,2,5.5,3.35,4.00000000000001,1.88635450892279,"10/-5"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"10/-5"
"0.12",5,0.434,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"10/-5"
"0.12",5,0.495,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"10/-5"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"10/-5"
"0.12",5,0.57,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"10/-5"
"0.12",5,0.407,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"10/-5"
"0.12",5,0.882,3,4.00000000000001,2.075,1.5,1.26956904324088,"10/-5"
"0.12",5,0.607,2,2.5,1.55,1.375,0.610100173924105,"10/-5"
"0.12",5,0.852,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"10/-5"
"0.12",5,0.837,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"10/-5"
"0.12",5,0.463,2,3,1.88666666666667,2,0.83328888770364,"10/-5"
"0.12",5,0.715,2,3,1.76666666666667,1.5,0.875595035770914,"10/-5"
"0.12",5,0.887,2,3.75,1.55,1,0.977525219907679,"10/-5"
"0.12",5,0.564,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"10/-10"
"0.12",5,0.728,2,5.5,3.35,4.00000000000001,1.88635450892279,"10/-10"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"10/-10"
"0.12",5,0.324,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"10/-10"
"0.12",5,0.568,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"10/-10"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"10/-10"
"0.12",5,0.598,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"10/-10"
"0.12",5,0.251,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"10/-10"
"0.12",5,0.884,3,4.00000000000001,2.075,1.5,1.26956904324088,"10/-10"
"0.12",5,0.4,2,2.5,1.55,1.375,0.610100173924105,"10/-10"
"0.12",5,0.771,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"10/-10"
"0.12",5,0.752,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"10/-10"
"0.12",5,0.385,2,3,1.88666666666667,2,0.83328888770364,"10/-10"
"0.12",5,0.596,2,3,1.76666666666667,1.5,0.875595035770914,"10/-10"
"0.12",5,0.815,2,3.75,1.55,1,0.977525219907679,"10/-10"
"0.12",5,0.938,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"5/-1"
"0.12",5,0.97,2,5.5,3.35,4.00000000000001,1.88635450892279,"5/-1"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"5/-1"
"0.12",5,0.926,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"5/-1"
"0.12",5,0.677,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"5/-1"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"5/-1"
"0.12",5,0.63,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"5/-1"
"0.12",5,0.926,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"5/-1"
"0.12",5,0.944,3,4.00000000000001,2.075,1.5,1.26956904324088,"5/-1"
"0.12",5,0.979,2,2.5,1.55,1.375,0.610100173924105,"5/-1"
"0.12",5,0.999,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"5/-1"
"0.12",5,0.998,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"5/-1"
"0.12",5,0.762,2,3,1.88666666666667,2,0.83328888770364,"5/-1"
"0.12",5,0.976,2,3,1.76666666666667,1.5,0.875595035770914,"5/-1"
"0.12",5,1,2,3.75,1.55,1,0.977525219907679,"5/-1"
"0.12",5,0.915,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"5/-5"
"0.12",5,0.9,2,5.5,3.35,4.00000000000001,1.88635450892279,"5/-5"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"5/-5"
"0.12",5,0.565,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"5/-5"
"0.12",5,0.86,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"5/-5"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"5/-5"
"0.12",5,0.836,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"5/-5"
"0.12",5,0.673,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"5/-5"
"0.12",5,0.958,3,4.00000000000001,2.075,1.5,1.26956904324088,"5/-5"
"0.12",5,0.723,2,2.5,1.55,1.375,0.610100173924105,"5/-5"
"0.12",5,0.942,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"5/-5"
"0.12",5,0.957,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"5/-5"
"0.12",5,0.753,2,3,1.88666666666667,2,0.83328888770364,"5/-5"
"0.12",5,0.844,2,3,1.76666666666667,1.5,0.875595035770914,"5/-5"
"0.12",5,0.956,2,3.75,1.55,1,0.977525219907679,"5/-5"
"0.12",5,0.694,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"5/-10"
"0.12",5,0.791,2,5.5,3.35,4.00000000000001,1.88635450892279,"5/-10"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"5/-10"
"0.12",5,0.386,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"5/-10"
"0.12",5,0.497,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"5/-10"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"5/-10"
"0.12",5,0.596,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"5/-10"
"0.12",5,0.339,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"5/-10"
"0.12",5,0.863,3,4.00000000000001,2.075,1.5,1.26956904324088,"5/-10"
"0.12",5,0.483,2,2.5,1.55,1.375,0.610100173924105,"5/-10"
"0.12",5,0.814,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"5/-10"
"0.12",5,0.831,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"5/-10"
"0.12",5,0.39,2,3,1.88666666666667,2,0.83328888770364,"5/-10"
"0.12",5,0.662,2,3,1.76666666666667,1.5,0.875595035770914,"5/-10"
"0.12",5,0.888,2,3.75,1.55,1,0.977525219907679,"5/-10"
"0.12",5,1,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"1/-1"
"0.12",5,1,2,5.5,3.35,4.00000000000001,1.88635450892279,"1/-1"
"0.12",5,1,1,2,1.2,1,0.421637021355784,"1/-1"
"0.12",5,1,3,3,2.03333333333333,2.05555555555556,0.809833256898018,"1/-1"
"0.12",5,1,3,3.57575757575757,2.32424242424242,2.65151515151515,1.00838743540145,"1/-1"
"0.12",5,1,2,2.5,1.4,1,0.567646212197547,"1/-1"
"0.12",5,1,3,3.31249999999998,2.1,2.15624999999999,0.926533076401841,"1/-1"
"0.12",5,1,2,3.25,1.95714285714286,2.00000000000001,0.833639399576385,"1/-1"
"0.12",5,1,3,4.00000000000001,2.075,1.5,1.26956904324088,"1/-1"
"0.12",5,1,2,2.5,1.55,1.375,0.610100173924105,"1/-1"
"0.12",5,1,1,2.16666666666667,1.46666666666667,1.25,0.519971509191006,"1/-1"
"0.12",5,1,2,2.28571428571429,1.31428571428571,1,0.516397779494323,"1/-1"
"0.12",5,1,2,3,1.88666666666667,2,0.83328888770364,"1/-1"
"0.12",5,1,2,3,1.76666666666667,1.5,0.875595035770914,"1/-1"
"0.12",5,1,2,3.75,1.55,1,0.977525219907679,"1/-1"
"0.12",5,0.947,3,3.94230769230769,2.15384615384615,1.86538461538462,1.27768487213344,"1/-5"
